Name,CitationsPerPaper
Hirotaka+Hayakawa,1.0
Masahiko+Hayashi,3.857142857142857
Adolph+Smith,13.0
Nassrin+Moghadam,9.0
Lauretta R.+Schwarz,0.0
Edson R.+Peck,6.0
Mikaël+Perrut,2.5
Peter J.+Zimmerman,20.0
Ignasi+Fina,2.0
Seonghoon+Jung,1.0
Oleg+Smirnov,1.0
Ariel+Sommer,57.0
Maiko K.+Okajima,0.0
Christophe+Mora,14.964285714285714
Olivier+Poncelet,0.0
Arnold+Kramish,2.0
Isabelle+Raspo,3.0
Jan+Tauc,3.5
Kenji+Noda,16.0
Larry G.+Pfortmiller,13.0
Yulia V.+Vladimirova,4.0
Adolf A.+Abrahamson,15.461538461538462
Stefan+Wenk,1.0
James+Scoville,2.0
Takayuki+Ikehara,0.0
Stefan+Fischer,1.0
Sean M.+Anderson,1.3333333333333333
Constantin+Sobiella,9.0
Heisuke+Nagata,2.0
Zdenek+Sroubek,6.0
Marcin+Zając,3.0
Manuel+Mielenz,0.0
Andreas+Grois,12.0
Diana+Vaman,3.6666666666666665
Tadahiro+Komeda,12.166666666666666
Koustav+Chatterjee,1.0
Alexander+Rohrbach,3.6666666666666665
James R.+Heflin,0.0
Tamás+Csörgő,2.0
Akihiko+Hosokawa,5.5
J. William+McGowan,17.31578947368421
Erik+Rudberg,11.0
Cécile+Crosnier,4.0
Fabio+Ghiringhelli,3.0
Matthew J.+Sellars,3.8333333333333335
Pierre+Bastie,6.0
Seigi+Mizuno,4.9
Stephane+Andrieu,1.0
Jerrod+Young,2.0
Joanna+Karczmarek,41.5
Bernard+Molin,0.0
Djordje+Šijački,4.0
Joel+Stettenheim,15.0
Sergei V.+Zhukovsky,5.571428571428571
Igor+Keller,0.0
Igor+Sokolov,1.4
Alexandros+Karam,4.0
Hangwen+Guo,3.2
Sachin+Parashar,12.333333333333334
Sean Q.+Armster,21.5
Andrzej+Wolski,3.0
Pietro+Anzini,0.0
W. Craig+Harrison,1.0
Jamir+Marino,9.777777777777779
Albert+Canagasabey,7.0
Angelo+Peronio,0.3333333333333333
Peter+Ostroumov,0.0
Valerio+Pini,0.0
André -M.+Tremblay,5.0
Nicola+Lo Gullo,35.0
Barbara+Simovič,2.5
Saul A.+Rappaport,4.333333333333333
Jakub+Javorský,3.5
Carson A.+Teale,23.0
Jennifer+Kile,4.666666666666667
Todor M.+Mishonov,4.0
Michał+Papaj,0.0
Jacek J.+Kolodziej,0.0
Thorsten J.+Battefeld,8.5
Andrei+Piryatinski,2.0
Markus+Gross,2.6666666666666665
Pier Carlo+Ricci,1.0
Suenne+Kim,3.0
Martin W.+Zwierlein,57.529411764705884
André+Mangeney,3.25
Matthias+Krüger,11.461538461538462
Stefan+Paret,3.0
Wolfgang+Domcke,9.272727272727273
Vinod+Krishan,2.5
Jonathan D.+Emery,5.0
Till A.+Kirsten,4.0
Giorgio+Volpe,2.857142857142857
Shoji+Kojima,5.5
Andrei V.+Lebedev,27.0
Mathieu+Grandemange,3.0
Yangwei+Zhang,0.0
Christelle+Brimont,6.0
Morten+Colding-Jørgensen,3.0
Vadim B.+Geshkenbein,22.4
Jason A.+Maddi,27.0
Jochen+Röder,10.0
Melissa+Ratzlaff,0.0
Lap M.+Cheung,23.75
Warren S.+Warren,6.2
Lex+Rijkels,10.0
Peter J.+Klinko,9.0
Ettore+Vitali,0.5
Patrick J.+Sutton,10.666666666666666
Petr+Čermák,1.0
Yves+Bertrand,1.0
Frank P.+Larkins,2.0
Sara+Cuenda,3.0
Giovanni+Fanchini,10.0
Andreas+Koczwara,1.0
Stephan+Ritter,26.142857142857142
Lucian+Livadaru,5.0
Kouichi+Kifune,9.0
Jade+Powell,0.0
André+Leycuras,0.0
Heriberto+Acuña-Campa,6.5
Georg+Bergner,3.0
Christian+Schwemmer,14.625
Karen V.+Kheruntsyan,18.0
Fabrizio+Moro,0.0
Manabu+Tsujimoto,18.0
Yusaku+Watanabe,2.0
Anushika+Athauda,8.0
Emil+Boström,0.0
William D.+Ploughe,3.0
Lionel+Friedman,9.4375
André Allan+Méthot,53.5
Raphael+Matthews,0.5
Hernando+Quevedo,5.7272727272727275
Helmar+Leonhardt,1.0
Satoshi+Tsukuda,0.0
Adrian+Martin,1.0
Pavel N.+Melentiev,1.0
Tetsuo+Kishimoto,29.0
Dmitri+Galtsov,14.0
Klaus E.+Rieckhoff,20.0
Zsolt+Frei,12.0
Andrzej+Szczepkowicz,0.5
Janine+Herring-Captain,1.0
Takehiko+Horita,3.5
Takashi+Ishihara,6.666666666666667
Matej+Kanduč,4.0
Roger W.+Anderson,3.0
Gilberto M.+Kremer,3.8
Zlatko+Vasilkoski,1.5
Bernhard+Hils,3.0
Bart P.+Mertens,17.0
Suranjana+Ghosh,3.4
Fulvia+De Fazio,16.714285714285715
Konstantin S.+Tikhonov,4.4
Abeer Z.+Barasheed,0.0
Tito+Dal Canton,10.0
Nguyen+Viet Hung,1.0
Takunori+Taira,0.0
Kenji+Kawasaki,4.0
Uwe+Czarnetzki,0.6666666666666666
Ruijun+Guo,0.0
Mahadev+Banerjee,26.5
Lorenzo+Cevolani,5.0
Martin+Hewitson,2.8333333333333335
Mátyás+Koniorczyk,2.5
Deeksha+Chauhan,2.0
Cosimo+Gorini,8.75
Kenneth M.+Kupferberg,0.0
Jürgen+Wentz,11.0
Aleksandar+Rakić,13.0
Erich+Poppitz,19.833333333333332
Jack+Benveniste,17.0
Jeffrey J.+Fox,8.25
Maciej+Maśka,1.0
Aiping+Zhou,0.5
Kengo+Shimizu,6.0
Rama+Govindarajan,2.2
Justin+Iveland,7.5
Takuji+Ogawa,0.0
Achilles+del Callar,14.0
Audrey T.+Mithani,1.0
Andreas+Rosteck,2.0
Arkadiy A.+Drozdov,3.0
Fernand+Bedard,3.5
Amnon+Ta-Shma,4.0
Christian+Mitterer,0.5
RES+JOST,1.0
L. Filipe+Costa,9.5
Fernando+Domínguez,9.666666666666666
Alessandro+Mattoni,2.5714285714285716
Charles S.+Guenzer,11.0
Masaharu+Iwasaki,2.8
Gunnar+Heimburger,0.0
Tobias+Morawietz,4.0
Hiroyasu+Tajima,3.0
Petr+Pracna,6.0
Sonali+Chouhan,1.0
Davinder+Siwal,4.833333333333333
Dmitri+Ivanov,14.666666666666666
Francesco+Petruccione,8.534883720930232
Marco+Liscidini,5.625
Tamar+Schlick,1.0
Hans-Werner+Becker,4.0
Takahiro+Kawamoto,0.0
Roger+Dalmau,1.0
Moshe+Rozenblit,0.5
Max D.+Porter,1.0
Nathan R.+Bernier,4.0
James N.+Lange,5.0
Rodolfo+Gambini,10.96875
Mehmet B.+Oktay,25.0
Olivier+Martin,10.8
Majed A.+Sawtarie,3.0
Sven+Deutschländer,0.0
Timothy R.+Dulaney,13.285714285714286
Kathleen+Lonsdale,1.0
Greg+Saewert,11.0
Günter+Lattermann,2.0
Hiroki+Hasebe,2.0
Volodymyr+Piatnytsia,1.0
Leonardo+Cosmai,10.714285714285714
Ivan A.+Sellin,29.333333333333332
Andreas+Mielke,14.6
Artur+Swiech,1.5
Keith A.+Berrington,8.5
Elena S.+Osipova,2.0
Khalid+Mohammed,9.0
Céline+Fiorini,0.0
FRANK S.+CRAWFORD,1.0
Vincent B. C.+Tan,9.0
Nelson L.+Christensen,19.0
Jill P.+Dahlburg,5.0
HOWARD T.+COFFEY,12.0
Katalin+Štěrbová,47.0
Rachel+Gilad,0.0
Jani+Tervo,1.0
Emilien+Joly,0.0
Satoshi+Adachi,13.571428571428571
Eijiro+Suzuki,2.0
Gregory+Bulnes-Cuetara,0.0
Dietrich A.+Uhlenbrock,0.0
Cornelie+Koop,3.5
ADEL F.+ANTIPPA,6.0
Michael+Smith,12.0
Peter+Modregger,1.0
Claude A.+Pruneau,2.5
Victor+Galina,1.0
Valery+Yundin,4.5
Yosuke+Sasama,0.0
Kichinosuke+Harada,7.0
Kazuo+Furuya,0.5
Johann+Nagl,3.3333333333333335
Bency+John,6.769230769230769
Mercedes+Taravillo,1.6666666666666667
Sérgio A.+Lira,3.6666666666666665
Mario C.+Diaz,1.0
Oldwig+Von Roos,3.0
Sumithra+Sankararaman,6.833333333333333
Peter J.+Forrester,5.0
Samina+Saleem,10.333333333333334
Woosik+Choi,3.0
Vesa+Aho,0.0
Carina+Kamaga,3.6666666666666665
Maryam+Atakhorrami,15.0
Fredrik+Nilsson,6.0
Jakub+Jȩdrak,6.0
T. V. Chandrasekhar+Rao,0.3333333333333333
Boryana+Hadzhiyska,2.0
Olaf+Lenz,1.3333333333333333
Friedrich+Schäffler,11.333333333333334
Teodoro+Azzarelli,0.0
Leslie+Bromberg,1.0
Rama+Venkatasubramanian,22.5
Charles D.+Reid,5.5
Somdeb+Chakraborty,2.0
Damaris+Kröber,0.0
Charles M.+Gabrys,3.3333333333333335
Christopher+Bronner,2.5
Henry G.+Petrow,1.0
Becca+Thomases,4.5
Timothy E.+Chupp,3.0
Zach+Evenson,2.0
Heather J.+St. Pierre,3.0
Vladimir M.+Dubovik,1.0
Leon+Hsu,6.0
Mogens Hϕgh+Jensen,90.0
Nihan+Uysal,1.0
Werner A. W.+Mehlhop,41.0
Swen+Bing,0.0
Gustavo A.+Appignanesi,1.6666666666666667
Masahide+Yamaguchi,15.661764705882353
Abhinav+Kandala,22.0
Tashi+Nautiyal,5.818181818181818
Kenneth G.+Boyer,20.5
Christopher J.+Hogan,0.0
Hans-Martin+Bröker,11.5
Remco+Wouts,4.0
Ievgen+Vovk,0.0
Pierre+Henneaux,0.0
Paola+Passalacqua,0.0
Chie+Hosokawa,3.0
Raimund+Podloucky,3.642857142857143
Adolfo M.+Lopez,1.0
Filomena+Lombardi,1.0
Sophia S.+Chabysheva,2.4444444444444446
Christian+Till,2.0
Toshiyuki+Aida,6.0
Kristina O.+Kvashnina,1.0
Giuseppe+Buttazzo,8.0
Tomasz+Jakubczyk,5.0
Gerwin+Chilla,7.0
Micheline+Bloch,21.666666666666668
Kendrick M.+Smith,14.642857142857142
Jordi+Marcos,8.5
Kasper J.+Larsen,3.0
Rasmus B.+Linnet,9.0
Guido+Cossu,7.0
Klaus+Würde,8.0
Philippe+Marmottant,3.5555555555555554
Joost+Bekaert,14.0
Nathaniel+Hamm,2.0
Younghun+Kwon,1.4285714285714286
Roald A.+Schrack,1.0
Atsushi+Ono,7.5
Sten+Salomonson,20.083333333333332
Abhiram+Kaushik,0.5
Zbigniew+Drogosz,0.0
Christoph+Schmid,20.636363636363637
Björn+Lenzmann,8.0
Carlo+Cafaro,3.2
Sweta+Srivastava,0.0
Yuuki+Adachi,0.0
Hiroyuki+Sugai,3.0
Kasper Astrup+Eriksen,15.0
Ramakrishnan+Vaidyanathan,2.6666666666666665
Hamed+Al-Shamsi,5.0
Chris+Cesare,3.0
Suguru+Sangu,11.0
Alexander L.+Ivanovskii,1.0
Eder+Izaguirre,9.153846153846153
Hugo D.+Wahlquist,9.4
Kamran+Houshangpour,1.0
Hirokazu+Igarashi,0.0
Claus+Kiefer,10.424242424242424
Derek S.+Bale,1.0
Tatsuru+Kikuchi,12.428571428571429
Charling+Tao,0.0
Victor+Krayzman,2.6666666666666665
Sergey V.+Suchkov,19.25
Paolo+Ricci,3.0
Peter+Nordlander,12.526315789473685
Katherine L.+Smith,1.0
Vladimir P.+Drachev,1.5
Beata J.+Dąbrowska,4.0
Grzegorz+Sikora,1.6666666666666667
Suzana G.+Fries,2.0
Moshiour+Rahaman,3.0
Yury I.+Dikansky,0.0
Gaël+Nardin,7.0
Ilya+Chizhov,6.0
Prabhakar+Pradhan,9.777777777777779
Pedro C.+Pinto,6.0
Andrea+Bosin,4.5
Kenichi+Hitachi,11.0
Mimoun+Hamma,2.0
Vinayak+Garg,1.0
Jeffrey T.+Mullen,16.5
Jan+Novak,1.0
Anders+Brusch,22.0
Christine+Clarke,1.6666666666666667
Gaurav+Bahl,5.0
Rubens Lichtenthäler+Filho,7.5
Gregory B.+Thompson,0.0
Sean+Gart,0.3333333333333333
Seiichi+Shibata,1.25
Pawel J.+Zimoch,2.0
Michihisa+Takeuchi,9.75
William D.+Goodhue,0.0
Miriam+Brosi,0.0
Clifford G.+Shull,2.0
Tamar Goldman+Boué,1.0
Yuichi+Michiue,0.0
Vera+Cuartero,4.5
Henri+Volken,4.0
Domenico+de Ceglia,6.166666666666667
Sherman L.+Gerhard,4.0
Rostislav A.+Doganov,7.0
Antoni+Sánchez-Ferrer,2.0
Tetsuro+Yamamoto,29.0
S. James+Gates,2.5
Davor+Balzar,0.0
Emanuel+Maxwell,33.0
Flavius+Schackert,7.0
Linda+Sansoni,12.923076923076923
Axel+Bonačić,10.0
Margherita+Addario,6.0
Leslie+Luthi,11.0
Dušan+Jovanović,0.0
Jerome+Finkelstein,8.23076923076923
Youtarou+Takahashi,2.5714285714285716
Michèle+Henriot,12.0
Taketoshi+Kawai,0.0
Günter+Grünewald,0.0
Christopher+DeVreugd,0.0
Zoltán+Neufeld,8.785714285714286
Walter+Scott,4.0
Takehiko+Nagai,2.0
Pascale J.+Marchalant,12.0
Masashi+Ueno,17.5
Vivek+Srinivas,12.666666666666666
Vladimir+Usov,7.0
Barbara J.+Gabrys,0.0
Marco W.+Beijersbergen,24.5
Mehdi+Salmani-Jelodar,3.5
Gerhard+Reim,18.0
Alexei+Moussatov,5.0
Tassilo+Keilmann,8.5
Suhuai+Wei,0.0
Fred L.+Ridener,0.5
G. Barry+Hillard,0.0
Vladimir V.+Sokolovskiy,0.0
Daksh+Lohiya,5.666666666666667
Lorenzo+Sponza,4.666666666666667
Koji+Maekawa,42.0
Ravindra+Pankaj,4.0
Yam Tsi+Chiu,36.111111111111114
Leonid+Berlyand,10.5
Aurelia+Lupei,1.0
Harish+Bahadur,0.5
Jutta+Escher,6.666666666666667
Dmitri+Gal’tsov,10.428571428571429
Karl S.+Woodcock,8.5
Antonio+Fernandez-Barbero,21.0
Elisabetta+Agostinelli,0.0
Marco+Pratzer,0.0
Roland R.+Netz,9.232558139534884
Carson+Teale,0.0
Wijnand+Broer,5.333333333333333
Eiichi+Matsubara,1.0
Almas+Khan,4.333333333333333
Martina E.+Bachlechner,2.375
Nicholas L.+Wagner,15.0
Manoel+Manghi,4.125
Karl+Spatschek,0.0
Alexander D.+Fried,8.5
Jakob+Kjelstrup-Hansen,0.0
Andrea+Achilli,4.0
Davide+Reggiani,0.0
André A.+Moreira,6.928571428571429
Abhishek+Mukhopadhyay,1.0
Christoph+Puetter,16.0
Maritza+Hernandez,2.0
Eyal+Fattal,14.0
Tin+Aung,7.0
Mônica G.+Campiteli,4.0
Sylwia+Ptasińska,5.5
Susanne M.+Opalka,8.0
Vladimir V.+Tsukruk,2.6666666666666665
Latchezar+Bozukov,3.5
Louis B.+Holdeman,8.0
Gustavo H.+Olivera,2.5
Klaus+Bering,7.0
Roland+Koberle,30.0
Martin+Kalinowski,1.5
Tilmann+Heil,33.333333333333336
Donita+Cohen,1.0
Noriaki+Kitazawa,4.1
Jordan+Ellis,5.333333333333333
Osuke+Miura,15.25
Michael A.+Lysaght,5.0
Evan+Rumberger,15.0
Christian+Hanneken,27.0
Jonathan+Finley,48.0
Junichi+Tsunoda,3.0
Fedor+Šimkovic,16.5
Anders+Johansson,7.75
Antonio+Pellegrino,31.0
Justin A.+Kimpton,2.0
Joonwoo+Jeong,0.6666666666666666
Pierre-Yves+Dugas,1.0
James J.+Healy,1.0
Hilla+Behar,0.0
Ross D.+McDonald,19.4
Wolfgang+Haller,5.0
Gerasimos+Konstantatos,0.0
Sunil+Tripathi,2.0
Markus+Pristovsek,6.5
Valérie+Paul-Boncour,5.0
Shirley+Ho,23.2
Mau-Tsu+Tang,5.5
Leon E.+Smith,4.0
Suzanne+Furkert,4.0
C. Martin+Pereira,29.0
Horst W. J.+Foelsche,12.0
Jérôme+Griffond,0.0
Ashish+Lele,1.0
James H.+Goble,1.0
Bruno+Tiribilli,0.0
Boris A.+Zon,2.6923076923076925
Philippe+Papet,4.0
Toru+Shinmei,2.0
Subhananda+Chakrabarti,0.0
Salvatore+Assenza,9.0
Joël+Marthelot,1.5
Colin+Stanners,6.0
Maxim S.+Pshenichnikov,2.8
Stefano+Mazzoni,6.25
Stephanie B.+Staley,0.0
Petarpa+Boonserm,2.0
Julius+Hartmann,0.0
Hiroshi+Yamawaki,8.142857142857142
János+Balog,2.0
Hiroshi+Matsushita,1.0
Sebastian+Freidank,4.0
James+Whiting,4.0
Sydney+Schreppler,23.666666666666668
Alarich+Weiss,14.666666666666666
Herschel B.+Snodgrass,1.0
Chihiro+Tabata,0.0
Yoshiaki+Ōno,9.4
Aurelio+Romero-Bermúdez,1.0
Ivan+Latella,3.0
Maxime+Dupont,0.0
Walter+Hoyer,11.75
Lourdes+Pelaz,5.625
Erik+Tholén,1.0
Laura+Walizer,21.0
Malcolm+Stott,13.0
Sourov+Roy,5.9655172413793105
Fiona+McBride,0.0
Yaroslav D.+Krivenko-Emetov,1.0
Shiva Kumar+Malapaka,6.0
Jöran+Bauchrowitz,34.0
Yoann+Sarrazin,11.0
Ethan H.+Cannon,17.666666666666668
Giorgio+Cocco,5.0
Fabio+Dell’Anno,3.6666666666666665
Leslie J.+Allen,6.5
Pritam P.+Ray,8.0
Ellen+Block,28.0
Douglas E.+Applegate,11.0
Omid+Saremi,3.3333333333333335
Guillaume+Laporte,6.0
Savannah Sterling+Garmon,2.5
Dhani+Nafday,1.3333333333333333
V. Paige+Youngkins,11.5
Alain+Pasturel,6.181818181818182
James F.+Sarver,12.0
Grant+Webster,13.0
Thore+Posske,8.5
Matthieu+Bellec,13.25
Eugenii+Kuznetsov,18.0
Yoshiyuki+Ishii,4.0
Bryan W.+Barr,2.0
Ari Paavo+Seitsonen,4.0
Wilmot+Hess,10.0
Yvonne Y. Y.+Wong,25.733333333333334
Leonardo+Gordillo,1.0
Alexandre+Wagemakers,1.0
Hiromasa+Ikuta,1.0
Peteris+Auzins,26.5
Paolo+Peruzzo,1.0
Frank J.+Tipler,16.125
Frank H. J.+van der Heyden,17.5
Olivier+Hanske-Petitpierre,12.0
Haye+Hinrichsen,14.333333333333334
Josip+Mihaljevic,0.0
Kanani K. M.+Lee,4.0
Tomoaki+Agatsuma,0.0
William+Klein,7.0
Lluís M.+García-Raffi,0.0
Bart+Faatz,1.5
Marilyn M.+McEnnan,2.0
Stanley+Deser,23.0
Kristian+Mølhave,6.0
Arman+Javadi,0.0
Jordi+Delgado,3.0
Tanja E.+Mehlstäubler,3.0
James+Richardson,6.0
Arthur H.+Nethercot,48.666666666666664
Wolfgang+Kiefer,0.0
Nazar+Sushko,0.0
Ashivni+Shekhawat,5.666666666666667
Hamza+Chraibi,0.0
Evangelos M.+Kotsalis,1.0
Nicholas E.+Sherman,1.5
Michael+Kotlarchyk,33.333333333333336
Francisco Luciano+Viana,0.0
Pierre+Lugan,1.0
Denis+Comtesse,5.0
Lachezar S.+Simeonov,1.25
Todd R.+Gingrich,7.0
Zeki C.+Kuruolu,2.75
Patrick+Medley,30.833333333333332
Elizabeth M.+Cherry,0.5
Etienne+Blandre,0.0
Charles+Alcock,27.75
Michael+Gajhede,0.0
Ahmed+Belaidi,35.0
Barry T.+Pickup,1.0
Alexander O.+Goushcha,0.0
Ryosuke+Matsumoto,0.0
Antoine+Le Bouil,7.0
Ettore+Gadioli,6.5
François+Couëdo,0.0
Raphaël+Houlmann,0.0
Kenichi+Yoshida,10.6875
Larissa+Lorenz,7.75
Sergio+Tafur,1.0
María Laura+Ponce,1.0
Ivan+Samoilenko,9.0
Harvey+Waldman,0.0
Anton K.+Cyrol,0.0
Yurii M.+Romanovskii,0.0
Yoshiko+Nakayama,0.0
Mylène+Lubert,9.0
Jack M.+Blakely,22.0
Gertrude F.+Neumark,3.8
Jakub+Spiechowicz,2.5
Roberto+Triolo,11.0
Steve+Hughes,0.5
Aaron M.+Hankin,7.0
Lev+Khaykovich,20.88235294117647
Hilde+Fleurent,7.4
Matthieu H.+Ernst,13.0
Jack+Rosenthal,5.25
Stuart C.+Watson,4.0
Charles A.+Peterson,1.0
Rolf+Möller,1.0
Isaac F.+Silvera,16.145631067961165
Christian+Arnesen,9.0
Jennifer E.+Hoffman,6.25
Hisanori+Tanimoto,0.0
Masao+Toyama,0.0
Dorothy A.+Hanck,6.0
Hans-Andreas+Engel,30.7
Hans-Hermann+Johannes,0.0
Andrej+Jamnik,2.0
Weonjong+Lee,9.482758620689655
André+de Lustrac,2.2
René C.+Bilodeau,12.666666666666666
Partha Pratim+Bhaduri,2.5
Shin’ichi+Katayama,4.333333333333333
Sergio+Hojman,8.0
Hamidreza+Mohammadi,2.0
Arno P.+Kampf,10.555555555555555
Jeffrey F.+Friedman,3.0
Klaas+Vantournhout,2.0
José Manuel+Rebled,3.0
Marcelo+Ponce,12.8
Kiyoshi+Kanisawa,4.444444444444445
Hans U.+Beyeler,23.5
Guenadiy+Lazarov,12.0
Rémi+Hakim,3.6363636363636362
Toshinobu+Takayanagi,7.0
Melvin K.+Simmons,12.0
Filip A.+Sala,1.0
Fabrizio+Cleri,15.866666666666667
Oleg+Ruchayskiy,19.2
Raymond E.+Goldstein,18.303797468354432
Serguey+Odoulov,3.0
Justin B.+Spring,8.0
Dmitry+Shchapin,1.6666666666666667
Philippe+Basset,0.0
Wolfgang+Cassing,9.6
Masashi+Okubo,0.5
Marat+Freytsis,12.833333333333334
Kristin M.+Abkemeier,6.5
Ryutaro+Souda,1.7333333333333334
Sébastien+Leurent,5.0
Masahiro+Hirano,7.25
Neil E.+Moe,2.0
Benedict J.+Cusack,16.0
Karl-Erik+Eriksson,2.0
Yayun+He,5.0
Marek+Samoc,2.5
Pierre-Yves+Prodhomme,7.5
Hyunmin+Park,1.0
Ashok K.+Dhar,6.0
Harrison+Mebane,6.0
Timothy J.+Williams,10.0
Kyongok+Kang,4.333333333333333
Masahiro+Matsumura,13.6
Jonathan C. F.+Matthews,4.0
Mattias+Klintenberg,2.3333333333333335
Börge+Hemmerling,50.0
Minoru+Biyajima,2.0
Akihiko+Fuji,7.0
Luis Alfredo+Anchordoqui,7.5
Barbara+Sieklucka,3.0
Stéphane+Grenier,1.1666666666666667
Steven J.+May,5.5
Hiroyuki+Saitoh,1.0
Jan-Olov+Andersson,4.0
Torbjørn+Helle,8.0
Dmitry+Kalyabin,0.5
Victor E.+Viola,31.25
Itamar+Benichou,2.0
K. Govinda+Rajan,5.0
Christopher D.+Jones,4.0
Antoine+Klauser,9.666666666666666
Pran N.+Pandita,14.0
William M.+Ziniker,12.333333333333334
Yoshiaki+Umeda,7.0
Geoffrey P.+Summers,2.75
Oleg+Sushkov,1.0
Giorgio+Benedek,5.9411764705882355
Mikhail+Cherkasskii,1.0
M. Yousuf+Jamal,0.0
Neelam+Gupta,62.0
Ed+Boyda,3.0
Oriol+Bohigas,18.0
James J.+Klein,13.0
Ivan+Vasconcelos,2.0
René J. A.+Levesque,2.0
Germań+Olivares,34.5
Sudhir K.+Sood,9.333333333333334
Ruth+Osovsky,11.0
Farid+Hushfar,4.0
Jesus+Martinez-Mateo,0.0
Elias+Diesen,0.3333333333333333
Claude+Semay,5.793103448275862
Karen V.+Hovhannisyan,8.875
Jef+Hooyberghs,27.0
Gianni+Jacucci,20.0
Hidehiro+Yasuda,2.0
Javier+Used,3.5
Hoonkyung+Lee,4.823529411764706
Michael A.+Pick,11.0
Takuya+Aoyama,3.0
Boris+Bukh,13.5
Thorsten+Kurth,8.0
Arnaud+Dochain,0.0
Takao+Someya,16.166666666666668
Carlos+Sánchez Muñoz,4.666666666666667
Nobuyuki+Imoto,11.173333333333334
Francesco+Vissani,22.90909090909091
Kazuhide+Takata,6.0
Roland+Mathieu,2.6666666666666665
Michael+DeWeese,0.0
Franziska+Traeger,2.3333333333333335
Yair+Slovatizky,1.0
Leonard+Hall,10.5
Masahiko+Isobe,7.764705882352941
Jose L.+Riccardo,4.5
William E.+Pinson,15.666666666666666
Brandon A.+Kemp,6.571428571428571
Hiroki+Koizumi,3.0
Andrej+Fischer,1.0
Antonín+Dlouhý,1.5
Marjorie+Mujaji,6.0
MANFRED A.+BIONDI,26.0
Martin+Kröger,5.464285714285714
Derek W.+Storm,7.0
T. Duc+Nguyen,3.0
Takashi+Azuhata,1.0
Takatsugu+Endo,0.0
Andreas N.+Lembach,1.0
Bernd+Witzigmann,4.5
Peder+Møller,18.0
Pushpalatha C.+Bhat,1.0
Geoffrey M.+Vasil,4.5
Diego+Mauro,0.0
Stefan+Rombouts,16.0
Abdulla+Rakhimov,2.0
Koichiro+Arai,27.0
Wolfgang+Wenzel,13.5
Jerome+Weiss,2.0
Ilka+Brunner,0.0
Abhishek+Sundararajan,1.0
Frederick+Seitz,22.637931034482758
Valentina M.+Giordano,3.857142857142857
Viktor+Porokhonskyy,6.0
Augustine+Urbas,0.0
S. -H. Henry+Tye,3.5
Minoru+Honma,18.0
Sara J.+Callori,4.5
Luca+Vattuone,0.5
Constantinos C.+Stoumpos,2.0
Todd S.+Rose,2.0
Rijul+Dhanker,1.0
Mamiko+Sasao,24.0
Paulo J. S. G.+Ferreira,2.0
Judith E. G. J.+Wijnhoven,25.0
Marco+Ciminale,16.0
Peter+Bärnreuther,56.0
Julien+Brevier,0.0
Svitlana+Popovych,5.0
Alfio+Bisighini,5.0
Georgo+Metalidis,7.666666666666667
Markus P.+Pfannmüller,6.0
Nobuyuki+Sugii,0.6666666666666666
Michael+Lestinsky,9.5
Antonio+Russo,2.0
Arun Kumar+Pati,7.136363636363637
Justin+Stambaugh,11.25
Simone+Paziani,8.0
Angela C.+White,17.0
Jeyasingh+Nithianandam,2.4
Wolfgang+Lechner,5.0
Mathieu+Tartare,1.0
Andras+Molnar,13.0
Masami+Chiba,7.333333333333333
Girish+Kulkarni,0.0
Amrita+Singh,1.75
Ghadir Abu+Leil,0.0
Anita+Behera,3.0
Roshan+Achal,2.0
Eduardo M.+Epperlein,20.0
Dmitry+Sobgayda,0.0
Dominick J.+Bindl,2.0
Alexei+Akimov,2.0
Toshihiro+Nonaka,0.0
Erhard W.+Fischer,25.0
Tapash+Chakraborty,15.5
Sergey+Nechayev,0.0
Michael R.+Norman,14.5
Vincenzo+Grillo,7.0
Clemens C. J.+Roothaan,4.8
Ján+Rusz,5.318181818181818
Theodore M.+Stone,0.5
Carmel+Shor,5.0
Denis+Bernard,7.545454545454546
Alexandre+Baron,0.0
Shishir+Prasad,1.6666666666666667
Dieter+Hierl,36.0
Norio+Ota,3.0
Michael P.+Brenner,13.45
Gabriel+Seiden,0.0
Christopher+Yearwood,0.0
Sukratu+Barve,7.6
Fred M.+Finkbeiner,0.0
Sanghamitra+Neogi,0.0
Svetlana G.+Protasova,6.5
Kelly E.+Stevens,3.0
Tomas+Polcar,0.0
Torben+Schindler,0.0
Eok+Lee,8.0
Evgeny+Blokhin,9.5
Buckley+Crist,0.0
Toshio+Tsuboi,2.0
Marc+Bockrath,34.625
Shintaro+Itoh,0.0
Sarita S.+Salunke,4.5
Charles T.+Munger,13.0
Rizwan E.+Ahmed,0.0
Arnaud+Mussot,4.0
Kenny+Ståhl,0.0
Suwit+Kiravittaya,3.6666666666666665
Ashok S.+Sangani,3.0
Urs+Rohrer,4.0
Joanna+Gonera,1.0
Andreas+Kim,0.0
Augusto+Sagnotti,3.0
Ronen+Vosk,57.0
Minoru+Sasaki,4.0
Efim A.+Brener,3.260869565217391
Andres+Concha,2.5
Aleksandr S.+Fedorov,0.0
Żaneta+Wojnarowska,0.0
Kalyan+Singh,8.666666666666666
Klaus+Kirsten,7.590909090909091
Alexander D.+Popov,1.2857142857142858
Patrick+Kessler,0.0
Paolo+Vergani,0.0
Johannes L.+Steinmann,0.0
Marie-Louise+Saboungi,5.666666666666667
Jonathan+Seyrich,4.0
Alon E.+Faraggi,8.588235294117647
